inputName,DEVICE,BOARD,FUNCTION,DATA_TYPE,SS_VAL_1,SV_VAL_1,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,V_VAL_29,V_VAL_30,V_VAL_31,V_VAL_32,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_11,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,M_VAL_33,M_VAL_34,M_VAL_35,M_VAL_36,M_VAL_37,M_VAL_38,M_VAL_39,M_VAL_40,M_VAL_41,M_VAL_42,M_VAL_43,M_VAL_44,M_VAL_45,M_VAL_46,M_VAL_47,M_VAL_48,M_VAL_49,M_VAL_50,M_VAL_51,M_VAL_52,M_VAL_53,M_VAL_54,M_VAL_55,M_VAL_56,M_VAL_57,M_VAL_58,M_VAL_59,M_VAL_60,M_VAL_61,M_VAL_62,M_VAL_63,M_VAL_64,M_VAL_65,M_VAL_66,M_VAL_67,M_VAL_68,M_VAL_69,M_VAL_70,M_VAL_71,M_VAL_72
84,Leon3,Leon3,cnt,double,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.292167961035407e+17,2.240053078130688e+17,8.560376970666312e+17,0.0,0.0,1.77413540381773e+18,0.0,0.0,6.494091569182802e+17,0.0,5.424251293474488e+17,0.0,3.471049546216243e+16,1.06532368809984e+18,0.0,0.0,0.0,1.0042437555925811e+17,9311082149576704.0,1.4520547411388006e+17,2.185194148053648e+17,2.5423229120990413e+17,0.0,1.7289672599902618e+17,1.2849004207742648e+18,2.9537407499606426e+17,6.084967415655956e+17,2.045822459298448e+17,0.0,6.957330936249713e+17,0.0,0.0,6.333294865568236e+17,1.0727738242708275e+17,3.7098374442673766e+17,0.0,4.47619344105472e+16,4.6512331152162816e+17,0.0,1.0735026802209587e+17,6850674700582912.0,4.072749553575526e+16,4662773799714816.0,6921214706581504.0,2.718107848985805e+16,8.466876048028467e+16,0.0,827383573643264.0,0.0,0.0,6.196094196881818e+16,0.0,0.0,3.247378386858803e+17,0.0,4.934892512293683e+16,1.1558397802656563e+17,0.0,8322445102546944.0,0.0,1.913308931371827e+16,2.561149815341712e+17,0.0,4.554330922077389e+16,0.0,0.0,0.0,0.0,0.0,2.067342994230477e+16
58,Leon3,Leon3,cnt,double,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,9.932324902377882e+17,0.0,1.7508116010966712e+18,0.0,0.0,4.128180178159403e+18,5.421889061461688e+17,0.0,1.0213004107547936e+18,0.0,2.307810860149506e+18,0.0,0.0,2.889481648301146e+18,5.94131415990272e+17,0.0,1.134752968311046e+18,4.887577434574029e+16,3.323961364598227e+18,0.0,0.0,4.219821448677556e+18,2.016415539777241e+18,0.0,0.0,0.0,1.7020743738059653e+18,0.0,0.0,3.0299076999879066e+18,0.0,0.0,2.1616016521785508e+18,0.0,1.996349315131376e+18,0.0,0.0,4.847545006480687e+18,6.937445581266616e+17,0.0,1.661631999674155e+18,0.0,3.19828361213064e+18,0.0,0.0,3.627244879567913e+18,1.3997864666152305e+18,0.0,1.2950170272614318e+18,1.8003513344367e+17,1.9999386708402504e+18,2.764664813438108e+18,0.0,3.7387339842348646e+18,1.5264320641931674e+17,0.0,1.554400478907859e+18,0.0,3.3315917004170854e+18,0.0,0.0,3.64604048108893e+18,9.436573663672402e+17,0.0,1.2696271047528284e+18,0.0,1.41372153954671e+18,0.0,0.0,3.810823464109998e+18
64,Leon3,Leon3,cnt,double,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.518513952845464e+18,0.0,2.1320969448419487e+18,0.0,0.0,2.860163170746499e+18,1.709627881249833e+18,0.0,6.730011717570396e+17,0.0,3.502721339431584e+18,0.0,0.0,2.9954407592361984e+18,2.4219764509963715e+18,0.0,4.940688484760289e+17,0.0,2.8404934574814003e+18,0.0,8.169610538154721e+17,2.388094175552733e+18,4.869014414122025e+17,2.625574324781712e+17,1.8495489822215373e+18,0.0,3.4400541244506767e+18,0.0,0.0,2.515088593194582e+18,1.6583796442791936e+18,0.0,1.0115291883577016e+18,0.0,2.547343041673298e+18,0.0,0.0,3.4127889848609014e+18,1.2508346643277414e+18,0.0,1.0209256147286752e+18,0.0,3.609901458029281e+18,0.0,0.0,2.686283103395119e+18,2.9118234496996475e+18,0.0,5.856363142761677e+17,3.940680597713715e+17,1.8429712913473208e+18,0.0,0.0,3.120837311604982e+18,3.081444009005023e+18,0.0,2.0826659257141169e+18,0.0,3.905819069726589e+18,0.0,0.0,2.406650083538895e+18,1.5068617192914289e+18,0.0,0.0,0.0,2.5587334323812434e+18,0.0,0.0,3.784917046014247e+18
83,Leon3,Leon3,cnt,double,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0038565900606504e+18,3.0067995389848453e+18,1.459869554392957e+18,9.571000642479064e+17,0.0,0.0,2.153425271397548e+18,0.0,0.0,1.256984370300846e+18,0.0,9.329103274004972e+17,0.0,0.0,3.247545856223609e+18,1.1791465061967462e+17,0.0,1.3401507426310554e+18,0.0,9.270445015857888e+17,0.0,0.0,3.348259197182542e+18,0.0,0.0,2.4626130263694377e+18,4.513895522972467e+17,3.477268195004383e+18,1.9898903027934822e+17,0.0,1.9489397481312087e+18,0.0,0.0,2.9457359617130496e+18,0.0,2.4115302658987786e+18,0.0,0.0,3.929667476933049e+18,0.0,3.425080768945193e+17,1.9138638153766664e+18,0.0,1.965948918134997e+18,4.871987218685624e+17,0.0,3.094784933340644e+18,0.0,5.4193485024067584e+17,1.5896222343920353e+18,1.4864466745816517e+18,5.737700755515638e+17,0.0,0.0,3.28468213632965e+18,0.0,0.0,1.2289102650309345e+18,1.6442632893680845e+17,1.939267344341664e+18,0.0,0.0,1.846599129963168e+18,2.3982941044054426e+17,1.699456367900754e+17,4.501641809478288e+17,0.0,1.2116413354050847e+18,0.0,0.0,1.4319683473265132e+18
94,Leon3,Leon3,cnt,double,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.5961802714959053e+17,9.316176625034854e+16,0.0,4.790133216562381e+16,0.0,1.329794803386286e+17,3.0862652300538675e+17,0.0,2359521351565312.0,0.0,0.0,1.2687900328067072e+16,0.0,3.398781567500288e+16,5.46982338756608e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.454500474748928e+16,3424594320949248.0,0.0,2.074833417194701e+16,0.0,0.0,5.256798593141965e+16,0.0,6036793430376448.0,1584820920516608.0,0.0,9449384391475200.0,0.0,6144672808304640.0,4130290733678592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Leon3,Leon3,cnt,double,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.143946053750358e+18,0.0,9.945443450486784e+17,1.3413657029797478e+18,2.3922588507208417e+18,1.899907817364521e+17,2.0233362439195853e+17,2.1584750534260165e+18,1.1388304384631768e+18,0.0,8.37904894898733e+17,0.0,2.2813810745189327e+18,0.0,0.0,2.2905210398027284e+18,0.0,0.0,1.805818243688956e+18,2.0764354399961088e+17,1.0434078100181484e+18,3.48852740023124e+17,0.0,2.3199236299969004e+18,6.156012359484703e+17,0.0,1.3844217536897352e+18,4.590287099789312e+16,1.6399299766040658e+18,3.453352648869151e+17,0.0,2.507248800410632e+18,0.0,0.0,6.079853999392031e+17,2.8691146041458688e+17,1.1004134334692064e+18,0.0,0.0,1.483505893294211e+18,0.0,0.0,3.1615883049068134e+17,0.0,9.812361999034614e+17,0.0,1.0582514231515546e+17,1.8035267240177167e+18,0.0,1.3226238400895386e+17,1.6218016412021555e+18,4.5515039746031616e+17,8.988658052722852e+17,0.0,2.554400875531469e+16,1.7558861221367644e+18,0.0,0.0,1.4672235004763832e+18,4.17497896645034e+17,6.874403707698545e+17,0.0,0.0,1.086618135953408e+18,0.0,5.860340626075156e+17,7.352351104371261e+17,2.3762435705090867e+17,1.0470241724813804e+18,0.0,0.0,1.2828909258355507e+18
99,Leon3,Leon3,cnt,double,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.2066123066585907e+17,0.0,0.0,6.11111612144681e+16,0.0,2.4401367065952256e+17,2.749865696165888e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,Leon3,Leon3,cnt,double,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.461172159660687e+17,0.0,3.751759348733313e+18,0.0,0.0,2.764353651647447e+18,7.081471296583762e+17,0.0,2.5164954183223214e+18,0.0,1.330894503992623e+18,0.0,0.0,2.749598205602693e+18,0.0,0.0,9.738715335816644e+17,4.326690611643024e+17,1.211072475576664e+18,0.0,0.0,3.826026411387257e+18,8.167253460102676e+17,0.0,0.0,0.0,2.0730431373867745e+18,0.0,0.0,3.2340141666205696e+18,0.0,0.0,1.1172609752637112e+18,0.0,3.4361131998988206e+18,0.0,3.802184395092132e+17,3.676055224381866e+18,0.0,0.0,2.2502537628976407e+18,3.158092888722637e+17,1.9435412834777825e+18,0.0,0.0,2.848995156265272e+18,2.2192968755786547e+17,0.0,1.164962256442622e+18,4.61543817057665e+17,3.624527986335679e+18,0.0,0.0,1.958357752417878e+18,0.0,2.12749899337302e+17,7.036747286734438e+17,1.239348753547133e+18,1.5006651466351903e+18,0.0,0.0,2.8692135258326303e+18,0.0,0.0,1.5987334749345546e+18,2.522446147050537e+17,1.283383369605841e+18,0.0,0.0,2.321979166985028e+18
67,Leon3,Leon3,cnt,double,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.6427243854060585e+18,0.0,1.3790980558269972e+18,0.0,0.0,2.0033618628543767e+18,0.0,0.0,1.3803057319111557e+18,0.0,7.771828534263153e+17,3.238377166198538e+17,3.860549564670935e+17,1.4648136458662052e+18,0.0,0.0,0.0,1.060064586545234e+17,2.062458113176371e+16,2.1344771126381773e+17,1.976147781835817e+17,9.340882135914906e+16,0.0,2.051515696147333e+17,6.891191188670382e+17,3.830381027189064e+17,4.2732127712496845e+17,0.0,0.0,5.696132344038032e+17,0.0,1.2041632304070656e+17,2.333258507018568e+17,0.0,5.676675454992384e+17,0.0,4.69786744061952e+16,8.198854798674493e+17,0.0,5.868527778634138e+16,0.0,1.5854189732377395e+17,0.0,5.511771903649382e+16,3.270324249637683e+16,1.8136693408268288e+17,0.0,0.0,0.0,4.174614151928218e+16,0.0,0.0,0.0,3.5435074483860275e+17,0.0,1.0748614360747213e+17,6.853786833885594e+16,0.0,4.35870461067264e+16,0.0,0.0,2.5715529133273907e+17,0.0,3.4126409974677504e+16,0.0,0.0,4.18848388981719e+16,0.0,0.0,5.893836732419277e+16
61,Leon3,Leon3,cnt,double,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.324141399880499e+17,0.0,1.0904740545125416e+18,0.0,0.0,1.820124539233764e+18,0.0,0.0,4.708276122062684e+17,0.0,7.125910120604631e+17,0.0,5.757630005064499e+16,7.474671085766574e+17,2.9302139499053056e+16,0.0,0.0,4.84873890430976e+16,0.0,1.8668735059040666e+17,0.0,1.584881586929664e+17,0.0,2.3545383519833293e+17,2.4030745748045824e+17,2.236535671713956e+17,3.6234227022718566e+17,6957038491926528.0,0.0,5.414107611513488e+17,0.0,5.61904128884736e+16,7.199219027594445e+16,1.3281524937916416e+17,1.1773605728957235e+17,3.68344985239552e+16,1.0481536114412749e+17,2.676934918096814e+17,1.6553622150053888e+16,1.7142236680552448e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.002730607227699e+16,3.185275307242291e+16,1.0086702777368576e+16,0.0,0.0,3.5995021396148224e+16,1.8677601589526528e+17,0.0,3.198218620685517e+16,3.449640422735872e+16,0.0,7.617048049038131e+16,3027132678668288.0,4.967979651851878e+16,1.095270433470546e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.446667391860736e+16
43,Leon3,Leon3,cnt,double,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.911212827095859e+16,1.112856177064018e+17,0.0,5.497255343685632e+16,3.060112658792448e+16,1.3065839411252429e+17,7.785427087917056e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Leon3,Leon3,cnt,double,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.405662347113267e+16,2.3286427915649024e+16,1.3748208181559951e+18,0.0,3.5410390447816704e+18,0.0,0.0,4.289688540675048e+18,0.0,0.0,2.1073334690832712e+18,0.0,2.388832222732878e+18,0.0,0.0,2.1629348100272287e+18,0.0,0.0,6.308534550905487e+17,0.0,1.4037682105362678e+18,4.668547674574684e+17,0.0,1.6388109486448968e+18,1.1579408782668595e+17,0.0,3.853404457077309e+17,0.0,8.498155607650468e+17,0.0,0.0,1.6340750771861586e+18,0.0,0.0,6.709942881584415e+17,1.866174628825661e+17,1.2639353453726925e+18,0.0,0.0,1.94049233773396e+18,0.0,0.0,1.5303673537479311e+18,0.0,1.442387731828179e+18,0.0,0.0,1.3649308485031035e+18,0.0,0.0,3.188777165877412e+17,9.76794791402537e+17,7.431370256280453e+17,0.0,0.0,1.5099843323143127e+18,0.0,1.8927970265595904e+16,8.421860495799091e+17,0.0,1.0866986751801426e+18,4.363116744676475e+17,0.0,1.1137693386507552e+18,0.0,3.94681724698624e+16,1.26919252278195e+18,0.0,1.3494346064991355e+18,6.088844568533402e+16,0.0,7.975172901898813e+17
54,Leon3,Leon3,cnt,double,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.500372199800832e+16,0.0,0.0,0.0,0.0,1.7895902509268992e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Leon3,Leon3,cnt,double,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.28691510700671e+17,0.0,1.9077179576942592e+18,0.0,2.2429468209363023e+18,0.0,0.0,2.959980134850888e+18,6.945942057370255e+17,0.0,1.7661360787685376e+16,9.75374565976834e+17,2.618097714432312e+18,0.0,0.0,4.869400548861805e+18,0.0,0.0,8.487236082797117e+17,3.037266525154181e+17,2.302555881763504e+18,0.0,0.0,2.396145899202937e+18,1.2562118774829875e+17,0.0,1.23737334346888e+18,0.0,2.856712078624817e+18,6.554816909190103e+17,0.0,4.38960501058175e+18,0.0,0.0,1.1254393489095392e+18,5.257261934213857e+17,1.9992786889856776e+18,0.0,0.0,3.22427469262173e+18,8.736215680543621e+17,0.0,2.7305227096529306e+17,0.0,2.1718923938197668e+18,0.0,0.0,2.8011018041488835e+18,0.0,0.0,2.034096786263507e+18,0.0,2.226118795473191e+18,0.0,0.0,1.473443712632619e+18,0.0,0.0,2.8243938584716902e+17,9.608484368259482e+17,2.6045891145734554e+18,0.0,0.0,2.967150874809336e+18,0.0,0.0,1.6586613941338112e+18,4.73236023707435e+17,1.3046930044637676e+18,0.0,0.0,3.322590548476297e+18
59,Leon3,Leon3,cnt,double,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.8279072948520223e+18,2.8441008864126566e+17,1.0003664652761824e+18,0.0,0.0,3.096775599142732e+18,4.757868219643986e+17,0.0,1.994017388407816e+18,5.2470148294403686e+17,2.978307619296379e+18,4.187171176012841e+17,0.0,2.776953230268039e+18,4.103509336255365e+17,0.0,3.0953674683449344e+17,0.0,2.337782722488959e+18,8.036386837385708e+17,0.0,3.1567454372227973e+18,9.363954356631634e+17,0.0,1.1398051555212e+18,0.0,3.666665120202752e+18,5.7398753833569485e+17,0.0,2.929996177883529e+18,1.0289839354486456e+18,0.0,1.2867580456693924e+18,6.293729626837484e+17,2.882801290528686e+18,0.0,0.0,2.539889177470697e+18,6.592957593168118e+17,0.0,1.568569198060241e+18,0.0,3.754535340715541e+18,0.0,0.0,2.223152725418312e+18,0.0,0.0,1.5635212027381678e+18,9.254529585045832e+17,8.777706439012516e+17,0.0,0.0,3.926111106573009e+18,1.0975788237733233e+18,0.0,5.658386453453865e+17,6.157546865400218e+16,2.4885109232500736e+18,0.0,0.0,4.353585834289529e+18,7.941851514824294e+17,0.0,0.0,0.0,3.504761758134829e+18,0.0,0.0,1.8961379012305224e+18
85,Leon3,Leon3,cnt,double,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.307040620867748e+17,1.2264348520399503e+18,0.0,8.410806967966106e+17,1.903180410645381e+17,0.0,1.7373610004761805e+18,0.0,0.0,5.828345524901642e+17,0.0,4.6395851639095296e+17,4.758190513989878e+17,0.0,9.517626224898212e+17,0.0,4.392271927574528e+16,0.0,0.0,3.596239682456781e+16,6.470455419260109e+16,0.0,1.4832631761023795e+17,0.0,6.1668466721869e+17,4.791811861580349e+17,7.305390619151565e+16,9.593736309558477e+16,0.0,0.0,4.623428184136745e+17,0.0,4.721878455287808e+16,3.1395647434050765e+17,8.916456044704563e+16,1.4800139474436096e+17,0.0,7.305132062120346e+16,4.7534351261997466e+17,0.0,9617064209678336.0,7.656675994291405e+16,2.7319507433291776e+16,0.0,4.954756736037683e+16,0.0,7297898907697152.0,0.0,0.0,1.5759368880390144e+17,0.0,0.0,0.0,0.0,3.457516018367201e+17,0.0,0.0,3.4741371982053376e+16,3.755317969656218e+16,0.0,0.0,0.0,2.4942352556621824e+17,0.0,0.0,0.0,0.0,3.033688731497267e+16,0.0,8569994132586496.0,0.0
74,Leon3,Leon3,cnt,double,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.360221873945969e+17,0.0,7.483790847524209e+17,6.623973441798144e+17,1.859919438455767e+18,0.0,0.0,2.119505612558565e+18,1.1045043726387772e+18,0.0,2.001009182848844e+18,9.576203394062746e+17,2.7271104440356045e+18,0.0,0.0,3.141393780997882e+18,0.0,0.0,1.5675076195836232e+18,1.6663847761241702e+17,1.4190211855925903e+18,0.0,0.0,2.3531789089347994e+18,4.921425728236421e+17,0.0,1.0750585578937384e+18,1.3574834439313162e+18,2.755381087008981e+18,7.743650800022323e+17,0.0,1.9062521712554803e+18,1.9341003956053606e+17,0.0,0.0,0.0,2.765026277885739e+18,0.0,0.0,2.950441871479931e+18,9.408423417222268e+17,0.0,1.9075249934035845e+18,0.0,3.046090861881328e+18,0.0,0.0,3.0754728362324787e+18,2.114392986568622e+17,0.0,1.1361397101717094e+17,8.532473427137659e+17,2.174962092845564e+18,0.0,6.752963335605453e+17,2.7793578621979853e+18,0.0,0.0,1.6663667716212654e+18,0.0,2.490625284110287e+18,0.0,0.0,2.519765365903327e+18,1.4313123512015913e+18,0.0,1.6410561513888154e+18,6.197991026238423e+17,3.5044401509837046e+18,0.0,0.0,1.7846632276536852e+18
90,Leon3,Leon3,cnt,double,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.586746695474217e+17,0.0,1.053478924211716e+18,0.0,0.0,1.3841099047043072e+18,0.0,0.0,7.099490230578708e+17,0.0,4.378835551885722e+16,1.911447363696722e+17,0.0,1.0731648552733244e+18,0.0,1.0080021096746189e+17,1.561530021540004e+17,1.2127435442723226e+17,4.0529452016756326e+17,3.564127414575432e+17,6.659935202967552e+16,5.370632234556457e+17,0.0,3.468004629151744e+16,4.051015902366269e+17,8.526213598203085e+16,7.27388376986026e+17,0.0,0.0,9.639946206293524e+17,0.0,1.0664484541353165e+17,4.2600485246887526e+17,5.509749403549696e+16,8.902582784942408e+17,0.0,0.0,6.20213824665944e+17,0.0,3.048313524636877e+16,1.6310543751472742e+17,6.444632357889638e+16,4.628195340137267e+16,7.08373251096576e+16,2.5382371956097024e+16,4.229053635499131e+17,0.0,2.1760508498752307e+17,0.0,0.0,0.0,0.0,6193007833382912.0,4.450158208299827e+17,0.0,0.0,2.8038530055798784e+16,3.0264901515608064e+16,4.060041174843392e+16,0.0,5.065104324296704e+16,2.13248115543638e+17,0.0,3.387730401899315e+16,0.0,0.0,5.536791806135501e+16,0.0,4.85790908898345e+16,2.164781542885294e+17
18,Leon3,Leon3,cnt,double,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.702179251620412e+17,0.0,6.098244705756119e+17,0.0,3.028625119674106e+18,0.0,0.0,2.0628877731147284e+18,0.0,0.0,8.3274131341679e+17,0.0,1.9129049037982925e+18,1.16593834789018e+18,0.0,3.614468279575249e+18,0.0,0.0,8.414459408154624e+17,0.0,1.710608920499716e+18,0.0,0.0,1.8559335713661256e+18,1.7411000272053862e+17,0.0,2.2324140492980224e+18,0.0,1.4539899159634248e+18,0.0,0.0,3.4666309697614643e+18,0.0,0.0,1.827456769962541e+18,0.0,2.1377047290215137e+18,0.0,0.0,1.678250430733222e+18,0.0,0.0,6.421903133261169e+17,0.0,3.7494971722786406e+17,0.0,0.0,2.3920581898487726e+18,6.647174511533752e+17,0.0,1.0021610744111432e+18,5.767431893528084e+17,1.0194236131256566e+18,0.0,0.0,2.833442014534566e+18,0.0,0.0,1.307613444786094e+18,0.0,1.6777288499047956e+18,0.0,0.0,2.2303347353709445e+18,0.0,0.0,1.1160719221577482e+18,5.074828903348961e+17,9.379205957298422e+17,0.0,0.0,1.77328946705911e+18
52,Leon3,Leon3,cnt,double,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.601708659239813e+17,2.1085264048396698e+17,1.3021399384640717e+18,0.0,0.0,2.0619830124840223e+18,0.0,0.0,1.4134298940874424e+18,0.0,2.973532646455378e+17,6.143149447829258e+17,0.0,1.079680080143188e+18,0.0,0.0,0.0,7.27702665512878e+16,1.1512028476735488e+17,1.272662117622743e+17,1.8954395051884544e+17,4.171410020426056e+17,0.0,1.1291116833865728e+17,7.89372314209747e+17,7.537768965708186e+16,6.154447616999424e+17,3.1502076723645645e+17,0.0,5.861743190595338e+17,0.0,1.816204015776563e+16,2.8860768043873075e+17,0.0,3.736357664729334e+17,0.0,8.725534440475853e+16,7.048564975148728e+17,0.0,2.1341666724020224e+16,0.0,6.554685740888883e+16,1.058588148587561e+17,2.3389099108859904e+16,1.9295939441197056e+16,2.16651499168596e+17,1.3719094058549248e+16,1.765348725363835e+17,9.706659589704909e+16,1.197148002624471e+17,1.570437783711908e+17,0.0,0.0,3.647324710670172e+17,0.0,9.457788568731648e+16,1.165681955522478e+17,0.0,2.1028369475620045e+17,0.0,2.239443364573348e+17,2.300168189184573e+17,0.0,3.0974095105458176e+16,2331471993896960.0,0.0,1.3901235031638016e+16,0.0,9039586529378304.0,4.682013857336525e+16
44,Leon3,Leon3,cnt,double,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.553582579695747e+18,0.0,1.479123239945896e+18,9.37780339277824e+17,1.3383711830615e+18,0.0,0.0,2.5707681369030656e+18,9.829216825093652e+17,0.0,2.647358742504407e+18,0.0,3.606124085832057e+18,0.0,0.0,3.089371487841288e+18,0.0,0.0,1.026345932175704e+18,9.275829874054922e+17,3.267832670389797e+18,0.0,0.0,2.444490051086713e+18,1.0723172692472628e+18,0.0,2.6015932202656727e+18,0.0,2.423130938205536e+18,0.0,0.0,5.310056771727917e+18,0.0,2.988314893096059e+17,6.734541018282066e+17,0.0,2.492152505761268e+18,0.0,1.2533246286679245e+17,2.3163015638171e+18,5.203072503638917e+17,0.0,1.2417899442387026e+18,0.0,2.0488486588954703e+18,0.0,0.0,2.387526827552801e+18,1.0525647146529587e+17,0.0,1.1195808073593652e+18,1.158090308769022e+18,3.7240030023238287e+18,0.0,0.0,3.845501785972146e+18,1.4582209741460603e+18,0.0,6.914720050310021e+17,0.0,7.543871598839726e+17,0.0,0.0,2.76326953318246e+18,1.6565055267096494e+18,0.0,3.18166882320384e+17,1.997331041576026e+18,1.2579722814984028e+18,0.0,0.0,2.825891393308721e+18
17,Leon3,Leon3,cnt,double,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9107147983814656e+17,0.0,7.595397462496379e+17,8.889544638621286e+17,9.557418237902193e+17,0.0,0.0,2.722233285332697e+18,0.0,0.0,1.544391349682307e+18,0.0,1.688219152906453e+18,0.0,0.0,3.0208323310122435e+18,0.0,9040029984751616.0,2.2734552449501105e+18,0.0,7.59579809704575e+17,0.0,4.56772108391809e+17,2.305108672885293e+18,3.706455071622431e+17,0.0,1.206689272472535e+18,6.933495843441869e+16,1.644662961844781e+18,6.683588962256159e+17,0.0,2.324071812490592e+18,5.965546708984136e+17,0.0,1.6287287018960978e+18,0.0,1.4429307531333468e+18,0.0,0.0,1.561991644624978e+18,0.0,0.0,7.651992761951846e+17,0.0,6.914117380499046e+17,0.0,0.0,1.2465064368050012e+18,0.0,4.320779018656809e+17,1.2907359412997325e+18,4.138469339252654e+17,1.7675959209725788e+18,0.0,0.0,1.2747254027318725e+18,0.0,3.612257848886559e+17,2.4215126976076186e+17,1.801738608873308e+17,5.031299925200077e+17,5.108444066186527e+17,0.0,6.931152938781901e+17,0.0,3.031995870137549e+16,5.750905546567844e+17,3.635752522586522e+16,3.894999325553459e+17,4.07744025915818e+17,0.0,3.6386945751842816e+17
